AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
1,1,1,0,147,24,73,49,1243,113,91,8473,1419,8331,6292,1066,1059,6,1,6405,18114,66,1285,5054,209502,1,5,207820,35058,0,1,34834,104123,1,102672,70510,0,3,70504,393440,2,54134,12032,0,12032,42102,1,42101,11406,11125,11830,8360,31,31,19,4,10,0.68,13504,13094,14018,9797,2016.10.3
1,1,1,0,147,24,73,49,1243,110,80,8477,1419,8335,5842,1010,1003,6,1,5952,17331,67,1221,4664,209629,1,5,207947,35087,0,1,34863,104195,1,102744,70536,0,3,70530,392402,2,54184,12037,0,12037,42147,1,42146,10598,10340,11015,7804,31,31,19,4,10,0.68,13517,13107,14032,9807,2016.10.4
1,1,1,0,147,24,73,49,1245,113,87,8504,1421,8362,6174,1032,1025,6,1,6287,18154,70,1255,4962,210079,1,5,208397,35196,0,1,34972,104464,1,103013,70608,0,3,70602,393264,2,54334,12074,0,12074,42260,1,42259,11296,10943,11752,8248,115,35,19,4,10,0.68,13551,13141,14067,9834,2016.10.5
1,1,1,0,147,24,73,49,1245,110,84,8501,1421,8359,5938,1015,1008,6,1,6048,17417,66,1237,4745,210037,1,5,208355,35186,0,1,34962,104438,1,102987,70602,0,3,70596,392567,2,54319,12071,0,12071,42248,1,42247,10849,10533,11297,7907,115,35,19,4,10,0.68,13547,13137,14063,9831,2016.10.6
1,1,1,0,147,24,73,49,1245,107,85,8504,1421,8362,6217,1052,1045,6,1,6324,18039,68,1286,4970,210092,1,5,208410,35199,0,1,34975,104474,1,103023,70608,0,3,70602,393276,2,54341,12074,0,12074,42267,1,42266,11263,10968,11693,8285,31,31,22,4,10,0.68,13554,13144,14070,9837,2016.10.7
1,1,1,0,147,24,73,49,1245,100,96,8504,1421,8362,5983,1021,1014,6,1,6083,17491,66,1244,4773,210104,1,5,208422,35203,0,1,34979,104482,1,103031,70608,0,3,70602,392873,2,54346,12074,0,12074,42272,1,42271,10906,10549,11347,7935,115,35,19,4,10,0.68,13556,13146,14072,9837,2016.10.8
1,1,1,0,147,24,73,49,1245,112,85,8506,1421,8364,5993,1021,1014,6,1,6105,17723,69,1249,4787,210128,1,5,208446,35224,0,1,35000,104523,1,103072,70570,0,3,70564,393087,2,54374,12076,0,12076,42298,1,42297,10869,10602,11295,8016,31,31,22,4,10,0.68,13563,13153,14078,9838,2016.10.9
1,1,1,1,155,26,77,52,1096,115,98,7948,1273,7805,6009,931,924,6,1,6124,15769,72,1092,4960,197576,1,5,195894,33106,0,1,32882,98087,1,96636,66583,0,3,66577,393100,2,51842,11077,0,11077,40765,1,40764,11075,10734,11381,8148,115,35,19,4,10,0.68,12648,12234,13013,9269,2017.01.1
1,1,1,0,155,25,76,52,1097,113,99,7955,1275,7811,5580,880,871,8,1,5693,14757,67,1006,4620,197672,1,5,195990,33134,0,1,32910,98159,1,96708,66579,0,3,66573,392020,2,51901,11086,0,11086,40815,1,40814,10254,9929,10537,7529,115,35,19,4,10,0.68,12666,12252,13032,9283,2017.01.2
1,1,1,0,154,25,76,52,1098,111,90,7959,1276,7815,5348,849,842,6,1,5459,14200,67,944,4448,197749,1,5,196067,33151,0,1,32927,98196,1,96745,66602,0,3,66596,391451,2,51921,11093,0,11093,40828,1,40827,9743,9494,10009,7291,31,31,19,4,10,0.68,12672,12258,13038,9287,2017.01.3
1,1,1,0,154,25,76,52,1098,104,120,7959,1276,7815,5724,919,906,12,1,5828,14862,67,1010,4751,197749,1,5,196067,33151,0,1,32927,98196,1,96745,66602,0,3,66596,392260,2,51921,11093,0,11093,40828,1,40827,10445,10138,10726,7758,31,31,19,4,10,0.68,12672,12258,13039,9287,2017.01.4
1,1,1,0,155,26,77,52,1103,103,96,8012,1282,7867,5773,918,907,10,1,5876,15011,68,1021,4787,198796,1,5,197114,33386,0,1,33162,98867,1,97416,66747,0,3,66741,392318,2,52304,11163,0,11163,41141,1,41140,10650,10256,10953,7851,115,35,22,4,10,0.68,12775,12360,13146,9354,2017.04.1
1,1,1,1,155,26,77,52,1105,110,119,8032,1284,7887,5910,938,927,10,1,6020,15670,68,1063,4889,199476,1,5,197790,33559,0,1,33335,99333,1,97878,66789,0,3,66783,392982,2,52601,11197,0,11197,41404,1,41403,11008,10619,11319,8027,115,35,19,4,10,0.67,12841,12426,13218,9389,2017.04.10
1,1,1,0,155,26,77,52,1105,111,117,8032,1284,7887,5843,942,929,12,1,5954,15276,66,1027,4861,199492,1,5,197806,33563,0,1,33339,99345,1,97890,66789,0,3,66783,392436,2,52608,11197,0,11197,41411,1,41410,10737,10390,11043,7920,115,35,19,4,10,0.67,12842,12427,13219,9389,2017.04.11
1,1,1,1,155,26,77,52,1103,109,98,8012,1282,7867,5811,919,912,6,1,5920,15210,69,1063,4788,198914,1,5,197232,33435,0,1,33211,98936,1,97485,66747,0,3,66741,392610,2,52351,11166,0,11166,41185,1,41184,10695,10361,11002,7893,115,35,19,4,10,0.67,12802,12387,13173,9359,2017.04.2
1,1,1,0,155,26,77,52,1103,111,87,8010,1282,7865,5622,903,894,8,1,5733,14931,68,1018,4647,198890,1,5,197208,33430,0,1,33206,98923,1,97472,66741,0,3,66735,392028,2,52346,11164,0,11164,41182,1,41181,10304,9993,10596,7629,115,35,19,4,10,0.67,12800,12385,13171,9357,2017.04.3
1,1,1,1,155,26,77,52,1103,112,99,8010,1282,7865,5961,936,927,8,1,6073,15549,68,1045,4960,198895,1,5,197213,33431,0,1,33207,98926,1,97475,66742,0,3,66736,392867,2,52348,11164,0,11164,41184,1,41183,10950,10608,11254,8083,115,35,19,4,10,0.67,12801,12386,13173,9358,2017.04.4
1,1,1,0,155,26,77,52,1103,117,99,8010,1282,7865,5705,897,890,6,1,5822,15250,69,1030,4723,198895,1,5,197213,33431,0,1,33207,98926,1,97475,66742,0,3,66736,392497,2,52348,11164,0,11164,41184,1,41183,10497,10239,10781,7757,31,31,19,4,10,0.67,12801,12386,13173,9358,2017.04.5
1,1,1,0,155,26,77,52,1103,106,91,8011,1282,7866,5651,900,891,8,1,5757,14927,66,983,4708,198918,1,5,197232,33438,0,1,33214,98941,1,97486,66743,0,3,66737,391922,2,52362,11165,0,11165,41197,1,41196,10287,9987,10549,7672,31,31,19,4,10,0.67,12800,12385,13171,9359,2017.04.6
1,1,1,0,155,26,77,52,1105,106,91,8032,1284,7887,5548,890,883,6,1,5654,14639,67,997,4590,199455,1,5,197769,33555,0,1,33331,99316,1,97861,66789,0,3,66783,392055,2,52593,11197,0,11197,41396,1,41395,10241,9921,10539,7533,115,35,19,4,10,0.67,12840,12425,13215,9389,2017.04.7
1,1,1,1,155,26,77,52,1105,117,99,8032,1284,7887,5894,944,931,12,1,6011,15530,67,1042,4902,199460,1,5,197774,33556,0,1,33332,99320,1,97865,66789,0,3,66783,392930,2,52595,11197,0,11197,41398,1,41397,10879,10562,11176,8056,31,31,22,4,10,0.67,12840,12425,13216,9389,2017.04.8
1,1,1,0,155,26,77,52,1105,106,89,8032,1284,7887,5488,890,883,6,1,5594,14760,67,1007,4520,199475,1,5,197789,33559,0,1,33335,99332,1,97877,66789,0,3,66783,391735,2,52600,11197,0,11197,41403,1,41402,10100,9773,10403,7497,115,35,22,4,10,0.67,12841,12426,13218,9389,2017.04.9
1,1,1,1,160,27,80,53,1120,123,91,8149,1256,8052,5913,956,949,6,1,6036,15996,69,1066,4901,202194,1,5,200431,34181,0,1,33948,101546,1,100023,66679,0,3,66673,392682,2,53664,11417,0,11417,42247,1,42246,10809,10504,11103,8034,31,31,22,4,10,0.66,13067,12638,13459,9556,2017.07.1
1,1,1,0,160,27,80,53,1120,112,92,8149,1256,8052,5562,898,891,6,1,5674,14784,67,987,4620,202195,1,5,200432,34181,0,1,33948,101546,1,100023,66680,0,3,66674,391730,2,53664,11417,0,11417,42247,1,42246,10082,9813,10361,7551,31,31,22,4,10,0.66,13067,12638,13459,9556,2017.07.2
1,1,1,1,160,27,80,53,1120,127,114,8149,1256,8052,6163,980,969,10,1,6290,16416,70,1069,5151,202195,1,5,200432,34181,0,1,33948,101546,1,100023,66680,0,3,66674,393424,2,53664,11417,0,11417,42247,1,42246,11369,11012,11681,8342,115,35,19,4,10,0.66,13067,12638,13460,9556,2017.07.3
1,1,1,1,160,27,80,53,1120,126,94,8149,1256,8052,5874,953,946,6,1,6000,16034,69,1069,4862,202194,1,5,200431,34180,0,1,33947,101546,1,100023,66680,0,3,66674,392646,2,53663,11417,0,11417,42246,1,42245,10718,10454,11006,7993,31,31,22,4,10,0.66,13067,12638,13460,9556,2017.07.4
1,1,1,1,161,27,80,53,1120,123,86,8150,1256,8053,5882,958,951,6,1,6005,15887,68,1047,4890,202215,1,5,200452,34183,0,1,33950,101561,1,100038,66683,0,3,66677,392606,2,53672,11418,0,11418,42254,1,42253,10826,10445,11137,7976,115,35,22,4,10,0.66,13068,12639,13461,9557,2017.07.5
1,1,1,1,161,27,81,53,1132,118,88,8254,1268,8157,5777,959,952,6,1,5895,15788,71,1053,4771,204920,1,5,203147,34417,0,1,34184,103510,1,101977,67207,0,3,67201,392566,2,54119,11572,0,11572,42547,1,42546,10500,10206,10800,7820,31,31,22,4,10,0.65,13237,12795,13649,9687,2017.10.1
1,1,1,0,161,27,81,52,1135,117,89,8268,1270,8171,5560,932,925,6,1,5677,15630,66,1017,4594,205077,1,5,203304,34480,0,1,34247,103610,1,102077,67203,0,3,67197,391896,2,54208,11595,0,11595,42613,1,42612,10022,9795,10289,7485,31,31,19,4,10,0.65,13253,12811,13664,9699,2017.10.10
1,1,1,1,161,27,81,52,1135,118,104,8270,1270,8173,6201,1000,988,11,1,6319,16650,73,1107,5139,205100,1,5,203327,34487,0,1,34254,103626,1,102093,67203,0,3,67197,394068,2,54220,11597,0,11597,42623,1,42622,11500,11110,11830,8378,115,35,19,4,10,0.65,13256,12814,13667,9701,2017.10.11
1,1,1,1,161,27,81,52,1135,125,94,8270,1270,8173,5975,978,971,6,1,6100,16401,68,1082,4950,205100,1,5,203327,34487,0,1,34254,103626,1,102093,67203,0,3,67197,393365,2,54220,11597,0,11597,42623,1,42622,10983,10659,11307,8072,115,35,19,4,10,0.65,13256,12814,13668,9701,2017.10.12
1,1,1,0,161,27,81,52,1135,120,96,8270,1270,8173,6089,1007,995,11,1,6209,16384,69,1065,5075,205102,1,5,203329,34487,0,1,34254,103628,1,102095,67203,0,3,67197,393157,2,54222,11597,0,11597,42625,1,42624,11105,10788,11402,8210,31,31,22,4,10,0.65,13256,12814,13668,9701,2017.10.13
1,1,1,1,161,27,81,52,1135,120,101,8270,1270,8173,6366,1042,1030,11,1,6486,16866,71,1100,5315,205106,1,5,203333,34487,0,1,34254,103632,1,102099,67203,0,3,67197,393752,2,54224,11597,0,11597,42627,1,42626,11673,11264,12005,8594,115,35,22,4,10,0.65,13257,12815,13668,9703,2017.10.14
1,1,1,1,161,27,81,52,1135,117,96,8272,1270,8175,6077,989,977,11,1,6194,16274,72,1077,5045,205137,1,5,203364,34498,0,1,34265,103652,1,102119,67203,0,3,67197,393219,2,54240,11599,0,11599,42641,1,42640,11154,10775,11489,8256,115,35,22,4,10,0.65,13261,12819,13672,9707,2017.10.15
1,1,1,1,161,27,81,53,1132,126,93,8254,1268,8157,5963,971,964,6,1,6089,16251,69,1085,4935,204918,1,5,203145,34417,0,1,34184,103508,1,101975,67207,0,3,67201,393366,2,54128,11572,0,11572,42556,1,42555,10986,10652,11310,8076,115,35,22,4,10,0.65,13237,12795,13649,9687,2017.10.2
1,1,1,0,161,27,81,52,1132,125,88,8254,1268,8157,5897,969,962,6,1,6022,16170,66,1058,4898,204799,1,5,203026,34411,0,1,34178,103446,1,101913,67156,0,3,67150,392802,2,54111,11571,0,11571,42540,1,42539,10691,10395,10987,7945,31,31,22,4,10,0.65,13234,12792,13645,9687,2017.10.3
1,1,1,1,161,27,81,52,1132,117,99,8254,1268,8157,5896,956,947,8,1,6013,15991,71,1078,4864,204803,1,5,203030,34411,0,1,34178,103450,1,101917,67157,0,3,67151,393254,2,54112,11571,0,11571,42541,1,42540,10818,10487,11132,7954,115,35,19,4,10,0.65,13235,12793,13646,9687,2017.10.4
1,1,1,1,161,27,81,52,1133,118,123,8255,1268,8158,6012,979,967,11,1,6130,16183,71,1075,4984,204822,1,5,203049,34414,0,1,34181,103466,1,101933,67157,0,3,67151,393544,2,54122,11573,0,11573,42549,1,42548,10975,10714,11278,8119,31,31,19,4,10,0.65,13236,12794,13647,9686,2017.10.5
1,1,1,0,161,27,81,52,1135,111,82,8268,1270,8171,5428,910,903,6,1,5539,15122,69,1013,4457,205094,1,5,203321,34480,0,1,34247,103627,1,102094,67203,0,3,67197,391774,2,54208,11595,0,11595,42613,1,42612,9903,9596,10207,7367,115,35,22,4,10,0.65,13253,12811,13664,9699,2017.10.6
1,1,1,1,161,27,81,52,1135,125,95,8268,1270,8171,5785,964,955,8,1,5910,15548,71,1053,4786,205095,1,5,203322,34480,0,1,34247,103628,1,102095,67203,0,3,67197,392556,2,54209,11595,0,11595,42614,1,42613,10622,10291,10942,7881,115,35,22,4,10,0.65,13253,12811,13664,9699,2017.10.7
1,1,1,0,161,27,81,52,1135,118,83,8268,1270,8171,5662,951,944,6,1,5780,15575,66,1028,4686,205078,1,5,203305,34480,0,1,34247,103611,1,102078,67203,0,3,67197,392134,2,54209,11595,0,11595,42614,1,42613,10267,9991,10555,7617,31,31,22,4,10,0.65,13253,12811,13664,9699,2017.10.8
1,1,1,1,161,27,81,52,1135,121,124,8268,1270,8171,6262,1031,1019,11,1,6383,16837,69,1105,5209,205078,1,5,203305,34480,0,1,34247,103611,1,102078,67203,0,3,67197,393944,2,54209,11595,0,11595,42614,1,42613,11475,11083,11808,8402,115,35,22,4,10,0.65,13253,12811,13664,9699,2017.10.9
1,1,1,1,163,27,82,53,1150,112,98,8405,1285,8306,6118,1004,992,11,1,6230,16345,69,1021,5140,210217,1,5,208588,35245,0,1,35030,105824,1,104417,69362,0,3,69356,393799,2,55336,11777,0,11777,43559,1,43558,11215,10859,11557,8196,115,35,22,4,10,0.66,13492,13052,13929,9851,2018.01.1
1,1,1,0,163,27,82,53,1150,113,82,8407,1285,8308,5696,941,934,6,1,5809,15580,68,954,4787,210240,1,5,208611,35252,0,1,35037,105840,1,104433,69362,0,3,69356,392292,2,55348,11779,0,11779,43569,1,43568,10246,10004,10532,7613,31,31,19,4,10,0.66,13495,13055,13932,9853,2018.01.2
1,1,1,0,163,27,82,53,1150,107,88,8407,1285,8308,5861,964,957,6,1,5968,15741,66,958,4944,210240,1,5,208611,35252,0,1,35037,105840,1,104433,69362,0,3,69356,392466,2,55348,11779,0,11779,43569,1,43568,10485,10226,10792,7797,31,31,19,4,10,0.66,13495,13055,13933,9853,2018.01.3
1,1,1,1,163,27,82,53,1150,122,93,8407,1285,8308,6131,1004,997,6,1,6253,16619,71,1013,5169,210240,1,5,208611,35252,0,1,35037,105840,1,104433,69362,0,3,69356,393395,2,55347,11779,0,11779,43568,1,43567,11150,10810,11495,8220,115,35,22,4,10,0.66,13495,13055,13933,9853,2018.01.4
1,1,1,1,163,27,82,53,1150,120,116,8407,1285,8308,6295,1024,1012,11,1,6415,16977,70,1008,5337,210244,1,5,208615,35252,0,1,35037,105844,1,104437,69362,0,3,69356,393954,2,55349,11779,0,11779,43570,1,43569,11621,11223,11978,8456,115,35,19,4,10,0.66,13496,13056,13933,9855,2018.01.5
1,1,1,1,163,27,82,54,1148,121,96,8399,1283,8300,6215,1020,1008,11,1,6336,16567,69,1026,5241,209846,1,5,208217,35211,0,1,34996,105540,1,104133,69309,0,3,69303,393494,2,55283,11763,0,11763,43520,1,43519,11263,10975,11594,8359,31,31,22,4,10,0.66,13479,13039,13914,9847,2018.01.6
1,1,1,0,163,27,82,54,1148,118,95,8401,1283,8302,5840,946,939,6,1,5958,15715,71,963,4924,209877,1,5,208248,35222,0,1,35007,105560,1,104153,69309,0,3,69303,392860,2,55299,11765,0,11765,43534,1,43533,10632,10297,10953,7861,115,35,19,4,10,0.66,13483,13043,13918,9851,2018.01.7
1,1,1,0,163,27,82,54,1144,117,92,8454,1286,8351,6180,1006,994,11,1,6297,16409,66,975,5256,210839,1,8,209204,35355,0,1,35140,105849,1,104442,69849,0,6,69840,393316,2,55566,11803,0,11803,43763,1,43762,11175,10865,11515,8273,31,31,19,4,10,0.66,13542,13101,14010,9918,2018.04.1
1,1,1,1,163,27,82,54,1144,119,98,8454,1286,8351,6208,998,986,11,1,6327,16492,67,978,5282,210839,1,8,209204,35355,0,1,35140,105849,1,104442,69849,0,6,69840,393656,2,55566,11803,0,11803,43763,1,43762,11232,10913,11594,8343,31,31,22,4,10,0.66,13542,13101,14010,9918,2018.04.2
1,1,1,0,164,27,82,54,1146,117,94,8481,1288,8378,6035,972,963,8,1,6152,16091,68,968,5116,211377,1,8,209742,35491,0,1,35276,106200,1,104793,69901,0,6,69892,393090,2,55763,11840,0,11840,43923,1,43922,10897,10593,11240,8120,31,31,19,4,10,0.66,13576,13135,14047,9951,2018.04.3
1,1,1,0,164,27,82,54,1146,113,92,8481,1288,8378,6068,960,953,6,1,6181,16272,68,982,5131,211389,1,8,209754,35491,0,1,35276,106212,1,104805,69901,0,6,69892,393608,2,55763,11840,0,11840,43923,1,43922,11070,10723,11438,8125,115,35,19,4,10,0.66,13576,13135,14047,9951,2018.04.4
1,1,1,1,164,27,82,54,1146,113,101,8481,1288,8378,6120,1004,990,13,1,6233,16238,68,988,5177,211379,1,8,209744,35489,0,1,35274,106204,1,104797,69901,0,6,69892,393240,2,55759,11840,0,11840,43919,1,43918,11029,10753,11375,8214,31,31,22,4,10,0.66,13574,13133,14045,9949,2018.04.5
1,1,1,1,164,27,82,54,1148,116,116,8495,1290,8392,6318,1031,1019,11,1,6434,16589,68,1001,5365,211679,1,8,210044,35561,0,1,35346,106389,1,104982,69945,0,6,69936,393780,2,55857,11865,0,11865,43992,1,43991,11478,11151,11854,8518,31,31,22,4,10,0.66,13593,13152,14064,9963,2018.04.6
1,1,1,0,164,27,82,54,1148,110,86,8495,1290,8392,5961,977,970,6,1,6071,15884,65,955,5051,211679,1,8,210044,35561,0,1,35346,106389,1,104982,69945,0,6,69936,392681,2,55857,11865,0,11865,43992,1,43991,10715,10395,11061,7987,31,31,22,4,10,0.66,13595,13154,14066,9963,2018.04.7
1,1,1,1,164,27,82,54,1148,118,96,8495,1290,8392,6094,983,971,11,1,6212,16265,69,971,5172,211679,1,8,210044,35561,0,1,35346,106389,1,104982,69945,0,6,69936,393322,2,55857,11865,0,11865,43992,1,43991,11108,10783,11452,8235,31,31,22,4,10,0.66,13595,13154,14066,9963,2018.04.8
1,1,1,1,164,27,82,54,1169,114,87,8658,1315,8554,6232,1017,1010,6,1,6346,16973,66,1042,5238,216487,1,8,214848,36319,0,1,36103,108682,1,107272,71711,0,6,71702,394019,2,57012,12103,0,12103,44909,1,44908,11284,10946,11649,8331,115,35,22,4,10,0.66,13814,13370,14274,10136,2018.07.1
1,1,1,1,164,27,82,54,1171,118,91,8674,1317,8570,6314,1019,1012,6,1,6432,17178,68,1021,5343,216849,1,8,215210,36380,0,1,36164,108933,1,107523,71762,0,6,71753,393793,2,57108,12129,0,12129,44979,1,44978,11474,11084,11842,8467,115,35,19,4,10,0.66,13834,13390,14297,10155,2018.07.10
1,1,1,0,164,27,82,54,1171,116,86,8675,1317,8571,6029,981,974,6,1,6145,16430,65,955,5125,216883,1,8,215244,36389,0,1,36173,108958,1,107548,71762,0,6,71753,393092,2,57120,12130,0,12130,44990,1,44989,10766,10475,11081,8030,31,31,19,4,10,0.66,13835,13391,14300,10156,2018.07.11
1,1,1,0,164,27,82,54,1171,112,90,8675,1317,8571,6149,983,976,6,1,6261,16697,67,990,5204,216884,1,8,215245,36387,0,1,36171,108961,1,107551,71762,0,6,71753,393766,2,57112,12130,0,12130,44982,1,44981,11034,10735,11367,8189,31,31,19,4,10,0.66,13835,13391,14300,10156,2018.07.12
1,1,1,0,164,27,82,54,1171,114,90,8675,1317,8571,6422,1044,1035,8,1,6536,17233,66,1037,5433,216878,1,8,215239,36387,0,1,36171,108960,1,107550,71757,0,6,71748,393679,2,57111,12129,0,12129,44982,1,44981,11379,11103,11719,8536,31,31,22,4,10,0.66,13834,13390,14299,10156,2018.07.13
1,1,1,0,164,27,82,54,1171,115,82,8675,1317,8571,6102,993,986,6,1,6217,16639,67,986,5164,216876,1,8,215237,36387,0,1,36171,108958,1,107548,71757,0,6,71748,393136,2,57109,12129,0,12129,44980,1,44979,10857,10613,11182,8137,31,31,19,4,10,0.66,13833,13389,14298,10156,2018.07.14
1,1,1,0,164,27,82,54,1171,112,91,8675,1317,8571,6105,979,972,6,1,6217,16512,68,994,5155,216883,1,8,215244,36388,0,1,36172,108964,1,107554,71757,0,6,71748,393634,2,57113,12129,0,12129,44984,1,44983,11025,10691,11382,8155,115,35,19,4,10,0.66,13834,13390,14299,10158,2018.07.15
1,1,1,0,164,27,82,54,1171,108,92,8680,1317,8576,6071,984,977,6,1,6179,16578,68,995,5116,216946,1,8,215307,36400,0,1,36184,108990,1,107580,71782,0,6,71773,393639,2,57129,12135,0,12135,44994,1,44993,11017,10673,11375,8125,115,35,19,4,10,0.66,13841,13397,14306,10163,2018.07.16
1,1,1,1,164,27,82,54,1171,118,91,8680,1317,8576,6407,1034,1027,6,1,6525,17644,69,1020,5436,216946,1,8,215307,36400,0,1,36184,108990,1,107580,71782,0,6,71773,393995,2,57129,12135,0,12135,44994,1,44993,11532,11219,11871,8550,31,31,19,4,10,0.66,13841,13397,14306,10163,2018.07.17
1,1,1,1,164,27,82,54,1171,116,122,8680,1317,8576,6780,1098,1081,16,1,6896,18049,70,1083,5743,216946,1,8,215307,36400,0,1,36184,108990,1,107580,71782,0,6,71773,394882,2,57129,12135,0,12135,44994,1,44993,12325,11886,12736,9112,115,35,22,4,10,0.66,13841,13397,14306,10163,2018.07.18
1,1,1,0,164,27,82,54,1171,116,89,8682,1317,8578,6098,1008,1001,6,1,6214,16797,69,1015,5130,216960,1,8,215321,36403,0,1,36187,108995,1,107585,71788,0,6,71779,393338,2,57132,12137,0,12137,44995,1,44994,11042,10708,11390,8170,115,35,22,4,10,0.66,13843,13399,14308,10165,2018.07.19
1,1,1,0,164,27,82,54,1169,113,88,8658,1315,8554,5900,958,951,6,1,6013,16339,68,955,4990,216483,1,8,214844,36318,0,1,36102,108679,1,107269,71711,0,6,71702,392873,2,57010,12103,0,12103,44907,1,44906,10648,10327,10983,7910,115,35,19,4,10,0.66,13813,13369,14274,10136,2018.07.2
1,1,1,0,164,27,82,54,1171,115,95,8682,1317,8578,6091,981,972,8,1,6206,16598,72,1018,5116,216960,1,8,215321,36403,0,1,36187,108995,1,107585,71788,0,6,71779,393463,2,57132,12137,0,12137,44995,1,44994,11063,10726,11427,8181,115,35,19,4,10,0.66,13843,13399,14308,10165,2018.07.20
1,1,1,0,164,27,82,54,1171,111,98,8685,1317,8581,6290,1008,1001,6,1,6401,17189,68,1026,5307,217037,1,8,215398,36415,0,1,36199,109036,1,107626,71812,0,6,71803,394094,2,57155,12140,0,12140,45015,1,45014,11317,10994,11666,8418,31,31,22,4,10,0.66,13850,13406,14315,10168,2018.07.21
1,1,1,0,164,27,82,54,1171,115,87,8685,1317,8581,5973,976,969,6,1,6088,16806,69,985,5034,217038,1,8,215399,36415,0,1,36199,109037,1,107627,71812,0,6,71803,393061,2,57156,12140,0,12140,45016,1,45015,10759,10446,11096,7971,115,35,19,4,10,0.66,13850,13406,14315,10168,2018.07.22
1,1,1,0,164,27,82,54,1171,121,91,8685,1317,8581,6006,989,982,6,1,6127,16600,65,984,5078,217038,1,8,215399,36415,0,1,36199,109037,1,107627,71812,0,6,71803,393187,2,57156,12140,0,12140,45016,1,45015,10737,10484,11069,8060,31,31,22,4,10,0.66,13850,13406,14315,10168,2018.07.23
1,1,1,0,164,27,82,54,1169,108,92,8658,1315,8554,6227,1014,1007,6,1,6335,16798,68,1018,5249,216483,1,8,214844,36318,0,1,36102,108679,1,107269,71711,0,6,71702,393958,2,57010,12103,0,12103,44907,1,44906,11312,10917,11674,8317,115,35,22,4,10,0.66,13813,13369,14274,10136,2018.07.3
1,1,1,0,164,27,82,54,1169,115,92,8658,1315,8554,6142,990,981,8,1,6257,16586,65,998,5194,216483,1,8,214844,36318,0,1,36102,108679,1,107269,71711,0,6,71702,393294,2,57010,12103,0,12103,44907,1,44906,11051,10733,11396,8228,31,31,22,4,10,0.66,13813,13369,14274,10136,2018.07.4
1,1,1,1,164,27,82,54,1169,112,92,8658,1315,8554,6188,1000,993,6,1,6300,16618,68,1023,5209,216478,1,8,214839,36317,0,1,36101,108675,1,107265,71711,0,6,71702,393497,2,57006,12103,0,12103,44903,1,44902,11221,10860,11586,8328,115,35,22,4,10,0.66,13813,13369,14274,10136,2018.07.5
1,1,1,1,164,27,82,54,1169,114,120,8659,1315,8555,6517,1047,1032,14,1,6631,17194,69,1059,5503,216485,1,8,214846,36319,0,1,36103,108680,1,107270,71711,0,6,71702,394752,2,57009,12104,0,12104,44905,1,44904,11745,11446,12106,8742,31,31,22,4,10,0.66,13813,13369,14274,10137,2018.07.6
1,1,1,0,164,27,82,54,1169,116,87,8659,1315,8555,6011,990,983,6,1,6127,16634,68,1001,5058,216569,1,8,214930,36319,0,1,36103,108764,1,107354,71711,0,6,71702,393139,2,57009,12104,0,12104,44905,1,44904,10788,10499,11118,8046,31,31,22,4,10,0.66,13813,13369,14274,10137,2018.07.7
1,1,1,1,164,27,82,54,1171,116,123,8673,1317,8569,6451,1048,1031,16,1,6567,17331,68,1027,5472,216839,1,8,215200,36377,0,1,36161,108926,1,107516,71762,0,6,71753,394042,2,57103,12128,0,12128,44975,1,44974,11656,11299,12021,8602,115,35,19,4,10,0.66,13832,13388,14295,10154,2018.07.8
1,1,1,1,164,27,82,54,1171,119,99,8673,1317,8569,6680,1080,1073,6,1,6799,18214,69,1097,5633,216841,1,8,215202,36378,0,1,36162,108927,1,107517,71762,0,6,71753,395125,2,57104,12128,0,12128,44976,1,44975,12096,11741,12480,8921,115,35,22,4,10,0.66,13833,13389,14296,10154,2018.07.9
1,1,1,0,165,27,82,55,1154,113,92,8710,1302,8594,6222,1010,1003,6,1,6335,16922,60,998,5277,215576,1,8,213929,36141,0,1,35925,108016,1,106598,71646,0,6,71637,392365,2,56192,12137,0,12137,44055,1,44054,11085,10694,11426,8163,115,35,19,5,10,0.66,13641,13197,14084,9993,2018.10.1
